ID,证券简称,Labels
603068,博通集成,3
603069,海汽集团,4
603070,万控智造,7
603071,物产环能,0
603073,彩蝶实业,2
603075,热威股份,2
603076,乐惠国际,0
603077,和邦生物,4
603078,江化微,4
603079,圣达生物,2
603080,新疆火炬,2
603081,大丰实业,0
603082,北自科技,0
603083,剑桥科技,7
603085,天成自控,7
603086,先达股份,0
603087,甘李药业,2
603088,宁波精达,2
603089,正裕工业,4
603090,宏盛股份,2
603091,众鑫股份,2
603093,南华期货,0
603095,越剑智能,3
603096,新经典,2
603097,江苏华辰,7
603098,森特股份,7
603099,长白山,1
603100,川仪股份,3
603101,汇嘉时代,4
603102,百合股份,3
603103,横店影视,4
603105,芯能科技,4
603106,恒银科技,3
603107,上海汽配,3
603108,润达医疗,7
603109,神驰机电,2
603110,东方材料,2
603111,康尼机电,7
603112,华翔股份,4
603113,金能科技,4
603115,海星股份,2
603116,红蜻蜓,3
603117,万林物流,4
603118,共进股份,7
603121,华培动力,4
603122,合富中国,7
603123,翠微股份,4
603125,常青科技,3
603126,中材节能,7
603127,昭衍新药,2
603128,华贸物流,7
603129,春风动力,3
603130,云中马,4
603131,上海沪工,2
603132,金徽股份,4
603135,中重科技,2
603136,天目湖,4
603137,恒尚节能,0
603138,海量数据,1
603139,康惠制药,4
603150,万朗磁塑,7
603151,邦基科技,7
603153,上海建科,7
603155,新亚强,2
603156,养元饮品,2
603158,腾龙股份,7
603159,上海亚虹,2
603160,汇顶科技,1
603161,科华控股,4
603162,海通发展,4
603163,圣晖集成,3
603165,荣晟环保,4
603166,福达股份,4
603167,渤海轮渡,4
603168,莎普爱思,2
603169,兰石重装,0
603170,宝立食品,2
603171,税友股份,3
603172,万丰股份,3
603173,福斯达,0
603176,汇通集团,0
603177,德创环保,4
603178,圣龙股份,2
603179,新泉股份,7
603180,金牌家居,4
603181,皇马科技,2
603182,嘉华股份,2
603183,建研院,7
603185,弘元绿能,0
603186,华正新材,4
603187,海容冷链,2
603188,亚邦股份,4
603189,网达软件,3
603190,亚通精工,7
603191,望变电气,7
603192,汇得科技,2
603193,润本股份,2
603195,公牛集团,1
603196,日播时尚,2
603197,保隆科技,4
603198,迎驾贡酒,1
603199,九华旅游,2
603200,上海洗霸,2
603201,常润股份,7
603203,快克智能,2
603206,嘉环科技,7
603207,小方制药,3
603208,江山欧派,7
603209,兴通股份,4
603211,晋拓股份,4
603212,赛伍技术,7
603213,镇洋发展,4
603214,爱婴室,0
603215,比依股份,7
603216,梦天家居,2
603217,元利科技,3
603218,日月股份,2
603219,富佳股份,7
603220,中贝通信,7
603221,爱丽家居,4
603222,济民健康,4
603223,恒通股份,3
603225,新凤鸣,4
603226,菲林格尔,4
603227,雪峰科技,2
603228,景旺电子,2
603229,奥翔药业,3
603230,内蒙新华,2
603231,索宝蛋白,2
603232,格尔软件,2
603235,天新药业,3
603236,移远通信,7
603237,五芳斋,2
603239,浙江仙通,2
603255,鼎际得,4
603256,宏和科技,4
603258,电魂网络,3
603259,药明康德,2
603260,合盛硅业,4
603261,立航科技,7
603266,天龙股份,7
603267,鸿远电子,7
603268,松发股份,1
603269,海鸥股份,0
603270,金帝股份,2
603272,联翔股份,2
603273,天元智能,3
603275,众辰科技,3
603276,恒兴新材,2
603277,银都股份,3
603278,大业股份,4
603279,景津装备,2
603280,南方路机,2
603281,江瀚新材,2
603282,亚光股份,0
603283,赛腾股份,7
603285,键邦股份,2
603286,日盈电子,4
603288,海天味业,1
603289,泰瑞机器,4
603291,联合水务,6
603296,华勤技术,7
603297,永新光学,1
603298,杭叉集团,2
603299,苏盐井神,3
603300,华铁应急,4
603301,振德医疗,4
603303,得邦照明,3
603305,旭升集团,4
603306,华懋科技,2
603307,扬州金泉,3
603308,应流股份,4
603309,维力医疗,2
603310,巍华新材,3
603311,金海高科,2
603312,西典新能,7
603313,梦百合,4
603315,福鞍股份,7
603316,诚邦股份,0
603317,天味食品,2
603318,水发燃气,4
603319,湘油泵,4
603320,迪贝电气,2
603321,梅轮电梯,3
603322,超讯通信,7
603323,苏农银行,0
603324,盛剑科技,7
603325,博隆技术,0
603326,我乐家居,4
603327,福蓉科技,1
603328,依顿电子,2
603329,上海雅仕,4
603330,天洋新材,4
603331,百达精工,4
603332,苏州龙杰,2
603333,尚纬股份,7
603335,迪生力,4
603336,宏辉果蔬,7
603337,杰克股份,2
603338,浙江鼎力,3
603339,四方科技,2
603341,龙旗科技,7
603344,星德胜,3
603345,安井食品,2
603348,文灿股份,4
603350,安乃达,3
603351,威尔药业,4
603353,和顺石油,2
603355,莱克电气,3
603356,华菱精工,4
603357,设计总院,7
603358,华达科技,2
603359,东珠生态,0
603360,百傲化学,1
603365,水星家纺,2
603366,日出东方,0
603367,辰欣药业,2
603368,柳药集团,7
603369,今世缘,3
603373,安邦护卫,3
603375,盛景微,7
603377,ST 东时,4
603378,亚士创能,7
603379,三美股份,3
603380,易德龙,2
603381,永臻股份,7
603383,顶点软件,1
603385,惠达卫浴,0
603386,骏亚科技,4
603387,基蛋生物,2
603388,ST 元成,7
603389,亚振家居,1
603390,通达电气,2
603391,力聚热能,2
603392,万泰生物,1
603393,新天然气,0
603396,金辰股份,0
603398,沐邦高科,0
603399,永杉锂业,2
603408,建霖家居,2
603416,信捷电气,2
603421,鼎信通讯,7
603429,集友股份,3
603439,贵州三力,2
603444,吉比特,3
603456,九洲药业,2
603458,勘设股份,7
603466,风语筑,7
603477,巨星农牧,4
603486,科沃斯,3
603488,展鹏科技,2
603489,八方股份,3
603496,恒为科技,1
603499,翔港科技,1
603500,祥和实业,2
603501,韦尔股份,1
603505,金石资源,4
603506,南都物业,7
603507,振江股份,4
603508,思维列控,2
603511,爱慕股份,2
603515,欧普照明,2
603516,淳中科技,1
603517,绝味食品,2
603518,锦泓集团,6
603519,立霸股份,3
603520,司太立,4
603527,众源新材,7
603528,多伦科技,2
603529,爱玛科技,2
603530,神马电力,1
603533,掌阅科技,3
603535,嘉诚国际,4
603536,惠发食品,4
603538,美诺华,4
603551,奥普科技,3
603556,海兴电力,2
603557,ST 起步,8
603558,健盛集团,4
603559,*ST 通脉,7
603565,中谷物流,4
603566,普莱柯,2
603567,珍宝岛,7
603568,伟明环保,6
603569,长久物流,4
603577,汇金通,7
603578,三星新材,4
603579,荣泰健康,4
603580,艾艾精工,5
603583,捷昌驱动,3
603585,苏利股份,4
603586,金麒麟,2
603587,地素时尚,3
603588,高能环境,6
603589,口子窖,2
603590,康辰药业,6
603595,东尼电子,4
603596,伯特利,7
603598,引力传媒,7
603599,广信股份,3
603600,永艺股份,2
603601,再升科技,4
603602,纵横通信,7
603605,珀莱雅,1
603606,东方电缆,1
603607,京华激光,2
603608,*ST 天创,4
603609,禾丰股份,4
603610,麒盛科技,4
603611,诺力股份,0
603612,索通发展,4
603613,国联股份,2
603616,韩建河山,7
603617,君禾股份,3
603618,杭电股份,7
603619,中曼石油,4
603626,科森科技,4
603628,清源股份,7
603629,利通电子,0
603630,拉芳家化,3
603633,徕木股份,4
603636,南威软件,7
603637,镇海股份,3
603638,艾迪精密,2
603639,海利尔,4
603650,彤程新材,4
603655,朗博科技,2
603656,泰禾智能,2
603657,春光科技,7
603658,安图生物,2
603659,璞泰来,0
603660,苏州科达,7
603661,恒林股份,0
603662,柯力传感,2
603663,三祥新材,1
603665,康隆达,4
603666,亿嘉和,7
603667,五洲新春,4
603668,天马科技,4
603669,灵康药业,1
603676,卫信康,2
603677,奇精机械,7
603678,火炬电子,4
603679,华体科技,7
603680,今创集团,7
603681,永冠新材,4
603682,锦和商管,0
603683,晶华新材,4
603685,晨丰科技,4
603686,福龙马,7
603687,大胜达,3
603688,石英股份,2
603689,皖天然气,4
603690,至纯科技,4
603693,江苏新能,4
603696,安记食品,3
603697,有友食品,2
603698,航天工程,2
603699,纽威股份,2
603700,宁水集团,7
603701,德宏股份,1
603703,盛洋科技,1
603706,东方环宇,2
603707,健友股份,2
603708,家家悦,0
603709,中源家居,4
603711,香飘飘,3
603712,七一二,7
603713,密尔克卫,7
603716,塞力医疗,7
603717,天域生物,0
603718,海利生物,2
603719,良品铺子,2
603721,中广天择,1
603722,阿科力,1
603725,天安新材,4
603726,朗迪集团,7
603727,博迈科,2
603728,鸣志电器,1
603729,龙韵股份,7
603730,岱美股份,2
603733,仙鹤股份,4
603737,三棵树,7
603738,泰晶科技,2
603739,蔚蓝生物,4
603755,日辰股份,2
603757,大元泵业,2
603758,秦安股份,3
603759,海天股份,6
603766,隆鑫通用,3
603767,中马传动,2
603768,常青股份,4
603776,永安行,0
603777,来伊份,2
603778,国晟科技,0
603779,威龙股份,1
603786,科博达,1
603788,宁波高发,2
603789,星光农机,7
603790,雅运股份,2
603797,联泰环保,6
603798,康普顿,3
603799,华友钴业,4
603800,洪田股份,7
603801,志邦家居,2
603803,瑞斯康达,7
603806,福斯特,2
603808,歌力思,0
603809,豪能股份,4
603810,丰山集团,4
603811,诚意药业,4
603813,原尚股份,4
603815,交建股份,7
603816,顾家家居,2
603817,海峡环保,6
603818,曲美家居,6
603819,神力股份,7
603822,嘉澳环保,4
603823,百合花,2
603825,华扬联众,7
603826,坤彩科技,1
603828,ST 柯利达,0
603829,洛凯股份,7
603833,欧派家居,4
603836,海程邦达,7
603838,四通股份,3
603839,安正时尚,0
603843,正平股份,0
603848,好太太,6
603855,华荣股份,7
603856,东宏股份,7
603858,步长制药,4
603860,中公高科,2
603861,白云电器,0
603863,松炀资源,1
603866,桃李面包,4
603867,新化股份,4
603868,飞科电器,1
603869,ST 智知,0
603871,嘉友国际,2
603876,鼎胜新材,0
603877,太平鸟,0
603878,武进不锈,2
603879,ST 永悦,7
603880,南卫股份,4
603881,数据港,4
603882,金域医学,7
603883,老百姓,0
603885,吉祥航空,4
603886,元祖股份,2
603887,城地香江,0
603888,新华网,3
603889,新澳股份,4
603890,春秋电子,4
603893,瑞芯微,1
603895,天永智能,7
603896,寿仙谷,2
603897,长城科技,7
603898,好莱客,4
603899,晨光股份,2
603900,莱绅通灵,0
603901,永创智能,0
603903,中持股份,7
603906,龙蟠科技,4
603908,牧高笛,2
603909,建发合诚,7
603915,国茂股份,2
603916,苏博特,7
603917,合力科技,2
603918,金桥信息,3
603919,金徽酒,2
603920,世运电路,2
603922,金鸿顺,3
603927,中科软,3
603928,兴业股份,7
603929,亚翔集成,3
603931,格林达,2
603933,睿能科技,7
603936,博敏电子,4
603937,丽岛新材,4
603938,三孚股份,2
603939,益丰药房,0
603948,建业股份,3
603949,雪龙集团,2
603950,长源东谷,4
603955,大千生态,0
603956,威派格,7
603958,哈森股份,5
603959,ST 百利,0
603960,克来机电,1
603963,*ST 大药,3
603966,法兰泰克,7
603967,中创物流,7
603968,醋化股份,4
603969,银龙股份,7
603970,中农立华,7
603976,正川股份,4
603977,国泰集团,4
603978,深圳新星,4
603979,金诚信,2
603980,吉华集团,2
603982,泉峰汽车,4
603983,丸美股份,3
603985,恒润股份,4
603986,兆易创新,3
603987,康德莱,4
603988,中电电机,1
603989,艾华集团,7
603990,麦迪科技,4
603991,至正股份,1
603992,松霖科技,2
603993,洛阳钼业,4
603995,甬金股份,4
603997,继峰股份,7
603998,方盛制药,2
603999,读者传媒,2
605001,威奥股份,4
605003,众望布艺,2
605005,合兴股份,2
605006,山东玻纤,4
605007,五洲特纸,4
605009,豪悦护理,3
605011,杭州热电,4
605016,百龙创园,2
605018,长华集团,2
605020,永和股份,4
605028,世茂能源,2
605033,美邦股份,2
605050,福然德,7
605055,迎丰股份,4
605056,咸亨国际,7
605058,澳弘电子,2
605060,联德股份,2
605066,天正电气,7
605068,明新旭腾,4
605069,正和生态,0
605077,华康股份,4
605080,浙江自然,2
605081,太和水,7
605086,龙高股份,2
605088,冠盛股份,7
605089,味知香,2
605090,九丰能源,4
605098,行动教育,3
605099,共创草坪,2
605100,华丰股份,2
605108,同庆楼,4
605111,新洁能,3
605116,奥锐特,2
605117,德业股份,1
605118,力鼎光电,1
605122,四方新材,7
605123,派克新材,7
605128,上海沿浦,7
605133,嵘泰股份,4
605136,丽人丽妆,3
605138,盛泰集团,4
605151,西上海,7
605155,西大门,3
605158,华达新材,0
605162,新中港,4
605166,聚合顺,0
605167,利柏特,2
605168,三人行,7
605169,洪通燃气,4
605177,东亚药业,4
605178,时空科技,7
605179,一鸣食品,4
605180,华生科技,3
605183,确成股份,2
605186,健麾信息,7
605188,国光连锁,4
605189,富春染织,4
605196,华通线缆,7
605198,安德利,2
605199,葫芦娃,4
605208,永茂泰,4
605218,伟时电子,7
605222,起帆电缆,7
605228,神通科技,7
605255,天普股份,2
605258,协和电子,2
605259,绿田机械,3
605266,健之佳,0
605268,王力安防,7
605277,新亚电子,7
605286,同力日升,7
605287,德才股份,7
605288,凯迪股份,2
605289,罗曼股份,7
605296,神农集团,4
605298,必得科技,7
605299,舒华体育,2
605300,佳禾食品,2
605303,园林股份,7
605305,中际联合,2
605318,法狮龙,2
605319,无锡振华,4
605333,沪光股份,7
605336,帅丰电器,2
605337,李子园,2
605338,巴比食品,3
605339,南侨食品,3
605358,立昂微,4
605365,立达信,7
605366,宏柏新材,4
605368,蓝天燃气,4
605369,拱东医疗,2
605376,博迁新材,1
605377,华旺科技,3
605378,野马电池,2
605388,均瑶健康,2
605389,长龄液压,2
605398,新炬网络,3
605399,晨光新材,2
605488,福莱新材,4
605499,东鹏饮料,1
605500,森林包装,4
605507,国邦医药,2
605555,德昌股份,2
605566,福莱蒽特,4
605567,春雪食品,4
605577,龙版传媒,3
605580,恒盛能源,4
605588,冠石科技,4
605589,圣泉集团,4
605598,上海港湾,2
605599,菜百股份,2
688001,华兴源创,7
688002,睿创微纳,2
688003,天准科技,2
688004,博汇科技,2
688005,容百科技,4
688006,杭可科技,3
688007,光峰科技,2
688008,澜起科技,1
688009,中国通号,0
688010,福光股份,4
688011,新光光电,2
688012,中微公司,1
688013,天臣医疗,2
688015,交控科技,7
688016,心脉医疗,3
688017,绿的谐波,1
688018,乐鑫科技,1
688019,安集科技,1
688020,方邦股份,4
688021,奥福环保,4
688022,瀚川智能,0
688023,安恒信息,7
688025,杰普特,2
688026,洁特生物,4
688027,国盾量子,1
688028,沃尔德,2
688029,南微医学,3
688030,山石网科,7
688031,星环科技,7
688032,禾迈股份,3
688033,天宜上佳,4
688035,德邦科技,2
688037,芯源微,1
688038,中科通达,7
688039,当虹科技,2
688041,海光信息,1
688045,必易微,2
688046,药康生物,2
688047,龙芯中科,1
688048,长光华芯,2
688049,炬芯科技,2
688050,爱博医疗,1
688051,佳华科技,7
688052,纳芯微,2
688053,思科瑞,2
688055,龙腾光电,4
688056,莱伯泰科,3
688057,金达莱,7
688058,宝兰德,7
688059,华锐精密,4
688060,云涌科技,2
688061,灿瑞科技,2
688062,迈威生物,4
688063,派能科技,2
688065,凯赛生物,2
688066,航天宏图,7
688067,爱威科技,2
688068,热景生物,2
688069,德林海,7
688070,纵横股份,1
688071,华依科技,4
688072,拓荆科技,2
688073,毕得医药,3
688075,安旭生物,2
688076,诺泰生物,1
688077,大地熊,4
688078,龙软科技,7
688079,美迪凯,4
688080,映翰通,3
688081,兴图新科,7
688082,盛美上海,2
688083,中望软件,1
688084,晶品特装,3
688085,三友医疗,2
688087,英科再生,4
688088,虹软科技,1
688089,嘉必优,2
688090,瑞松科技,1
688091,上海谊众,1
688092,爱科科技,3
688093,世华科技,2
688095,福昕软件,3
688096,京源环保,7
688097,博众精工,7
688098,申联生物,2
688099,晶晨股份,1
688100,威胜信息,1
688101,三达膜,6
688102,斯瑞新材,4
688103,国力股份,7
688105,诺唯赞,2
688106,金宏气体,4
688107,安路科技,1
688108,赛诺医疗,1
688109,品茗科技,2
688110,东芯股份,3
688111,金山办公,1
688112,鼎阳科技,3
688113,联测科技,2
688114,华大智造,3
688115,思林杰,3
688116,天奈科技,4
688117,圣诺生物,2
688118,普元信息,7
688119,中钢洛耐,7
688120,华海清科,2
688121,卓然股份,7
688122,西部超导,7
688123,聚辰股份,1
688125,安达智能,3
688126,沪硅产业,4
688127,蓝特光学,1
688128,中国电研,7
688129,东来技术,4
688130,晶华微,3
688131,皓元医药,2
688132,邦彦技术,2
688133,泰坦科技,0
688135,利扬芯片,4
688136,科兴制药,4
688137,近岸蛋白,3
688138,清溢光电,4
688139,海尔生物,2
688141,杰华特,3
688143,长盈通,2
688146,中船特气,3
688147,微导纳米,0
688148,芳源股份,4
688150,莱特光电,2
688151,华强科技,2
688152,麒麟信安,7
688153,唯捷创芯,3
688155,先惠技术,2
688156,路德环境,4
688158,优刻得,2
688159,有方科技,7
688160,步科股份,1
688161,威高骨科,3
688162,巨一科技,0
688163,赛伦生物,2
688165,埃夫特,7
688166,博瑞医药,1
688167,炬光科技,4
688168,安博通,7
688169,石头科技,2
688170,德龙激光,2
688171,纬德信息,3
688172,燕东微,2
688173,希荻微,3
688175,高凌信息,2
688176,亚虹医药,2
688177,百奥泰,1
688178,万德斯,6
688179,阿拉丁,3
688180,君实生物,4
688181,八亿时空,2
688182,灿勤科技,2
688183,生益电子,1
688184,帕瓦股份,4
688185,康希诺,4
688186,广大特材,4
688187,时代电气,7
688188,柏楚电子,1
688189,南新制药,7
688190,云路股份,2
688191,智洋创新,7
688192,迪哲医药,6
688193,仁度生物,3
688195,腾景科技,2
688196,卓越新能,4
688197,首药控股,2
688198,佰仁医疗,1
688199,久日新材,4
688200,华峰测控,1
688201,信安世纪,7
688202,美迪西,7
688203,海正生材,2
688205,德科立,3
688206,概伦电子,3
688207,格灵深瞳,3
688208,道通科技,2
688209,英集芯,2
688210,统联精密,4
688211,中科微至,0
688212,澳华内镜,1
688213,思特威,5
688215,瑞晟智能,7
688216,气派科技,4
688217,睿昂基因,2
688218,江苏北人,2
688219,会通股份,7
688220,翱捷科技,3
688221,前沿生物,4
688222,成都先导,2
688223,晶科能源,4
688225,亚信安全,7
688226,威腾电气,7
688227,品高股份,7
688228,开普云,7
688229,博睿数据,3
688230,芯导科技,2
688231,隆达股份,7
688232,新点软件,2
688233,神工股份,3
688234,天岳先进,2
688236,春立医疗,3
688237,超卓航科,2
688238,和元生物,4
688239,航宇科技,7
688244,永信至诚,7
688246,嘉和美康,7
688247,宣泰医药,2
688249,晶合集成,4
688251,井松智能,7
688252,天德钰,2
688253,英诺特,3
688255,凯尔达,2
688256,寒武纪,1
688257,新锐股份,7
688258,卓易信息,2
688259,创耀科技,2
688260,昀冢科技,4
688261,东微半导,3
688262,国芯科技,2
688265,南模生物,2
688266,泽璟制药,1
688267,中触媒,2
688268,华特气体,2
688269,凯立新材,4
688270,臻镭科技,3
688271,联影医疗,1
688272,富吉瑞,7
688273,麦澜德,3
688275,万润新能,4
688276,百克生物,2
688277,天智航,4
688278,特宝生物,1
688279,峰岹科技,2
688280,精进电动,4
688281,华秦科技,2
688282,*ST 导航,3
688283,坤恒顺维,2
688285,高铁电气,7
688286,敏芯股份,2
688287,观典防务,2
688288,鸿泉物联,7
688289,圣湘生物,3
688290,景业智能,2
688291,金橙子,2
688292,浩瀚深度,2
688293,奥浦迈,3
688295,中复神鹰,4
688296,和达科技,7
688297,中无人机,3
688298,东方生物,2
688299,长阳科技,4
688300,联瑞新材,1
688301,奕瑞科技,2
688302,海创药业,3
688303,大全能源,4
688306,均普智能,0
688307,中润光学,2
688308,欧科亿,4
688309,恒誉环保,2
688310,迈得医疗,2
688311,盟升电子,7
688312,燕麦科技,2
688313,仕佳光子,1
688314,康拓医疗,3
688315,诺禾致源,2
688316,青云科技,4
688317,之江生物,3
688318,财富趋势,1
688319,欧林生物,7
688320,禾川科技,7
688321,微芯生物,4
688322,奥比中光,2
688323,瑞华泰,4
688325,赛微微电,3
688326,经纬恒润,7
688327,云从科技,1
688328,深科达,7
688330,宏力达,2
688331,荣昌生物,4
688332,中科蓝讯,2
688333,铂力特,2
688334,西高院,2
688335,复洁环保,2
688336,三生国健,2
688337,普源精电,2
688338,赛科希德,3
688339,亿华通,7
688343,云天励飞,2
688345,博力威,7
688347,华虹公司,5
688348,昱能科技,2
688349,三一重能,0
688350,富淼科技,4
688351,微电生理,5
688352,颀中科技,2
688353,华盛锂电,4
688355,明志科技,2
688356,键凯科技,2
688357,建龙微纳,4
688358,祥生医疗,3
688359,三孚新科,7
688360,德马科技,7
688361,中科飞测,1
688362,甬矽电子,4
688363,华熙生物,2
688365,光云科技,2
688366,昊海生科,2
688367,工大高科,7
688369,致远互联,3
688370,丛麟科技,4
688371,菲沃泰,2
688372,伟测科技,4
688373,盟科药业,0
688375,国博电子,3
688376,美埃科技,7
688377,迪威尔,2
688378,奥来德,2
688380,中微半导,2
688381,帝奥微,2
688382,益方生物,3
688383,新益昌,7
688385,复旦微电,2
688386,泛亚微透,2
688387,信科移动,7
688388,嘉元科技,4
688389,普门科技,3
688390,固德威,2
688391,钜泉科技,2
688392,骄成超声,3
688393,安必平,2
688395,正弦电气,2
688396,华润微,3
688398,赛特新材,4
688399,硕世生物,3
688400,凌云光,2
688401,路维光电,4
688403,汇成股份,4
688408,中信博,2
688409,富创精密,4
688410,山外山,3
688416,恒烁股份,3
688418,震有科技,7
688419,耐科装备,3
688420,美腾科技,3
688425,铁建重工,7
688426,康为世纪,4
688428,诺诚健华,3
688429,时创能源,4
688432,有研硅,2
688433,华曙高科,3
688435,英方软件,3
688439,振华风光,7
688443,智翔金泰,3
688448,磁谷科技,3
688450,光格科技,7
688455,科捷智能,0
688456,有研粉材,7
688458,美芯晟,2
688459,哈铁科技,3
688466,金科环境,6
688468,科美诊断,2
688469,芯联集成,4
688472,阿特斯,4
688475,萤石网络,3
688478,晶升股份,2
688479,友车科技,2
688480,赛恩斯,7
688484,南芯科技,3
688485,九州一轨,5
688486,龙迅股份,3
688488,艾迪药业,4
688489,三未信安,3
688496,清越科技,4
688498,源杰科技,3
688499,利元亨,0
688501,青达环保,7
688502,茂莱光学,2
688503,聚和材料,7
688505,复旦张江,3
688506,百利天恒,3
688507,索辰科技,3
688508,芯朋微,2
688509,正元地信,0
688510,航亚科技,2
688511,天微电子,2
688512,慧智微,3
688513,苑东生物,2
688515,裕太微,3
688517,金冠电气,7
688518,联赢激光,7
688519,南亚新材,7
688521,芯原股份,1
688522,纳睿雷达,3
688523,航天环宇,2
688526,科前生物,2
688528,秦川物联,7
688529,豪森智能,0
688530,欧莱新材,4
688531,日联科技,2
688533,上声电子,7
688535,华海诚科,2
688536,思瑞浦,3
688538,和辉光电,4
688539,高华科技,2
688543,国科军工,3
688548,广钢气体,4
688549,中巨芯,2
688550,瑞联新材,2
688551,科威尔,3
688552,航天南湖,2
688553,汇宇制药,3
688556,高测股份,7
688557,兰剑智能,7
688558,国盛智科,2
688559,海目星,0
688560,明冠新材,3
688561,奇安信,7
688562,航天软件,3
688563,航材股份,3
688565,力源科技,0
688566,吉贝尔,3
688567,孚能科技,4
688568,中科星图,7
688569,铁科轨道,3
688570,天玛智控,3
688571,杭华股份,3
688573,信宇人,7
688575,亚辉龙,1
688576,西山科技,2
688577,浙海德曼,2
688578,艾力斯,1
688579,山大地纬,2
688580,伟思医疗,3
688581,安杰思,3
688582,芯动联科,1
688584,上海合晶,4
688585,上纬新材,7
688586,江航装备,3
688588,凌志软件,3
688589,力合微,3
688590,新致软件,7
688591,泰凌微,3
688592,司南导航,3
688593,新相微,3
688595,芯海科技,1
688596,正帆科技,7
688597,煜邦电力,7
688598,金博股份,4
688599,天合光能,0
688600,皖仪科技,7
688601,力芯微,1
688602,康鹏科技,2
688603,天承科技,2
688606,奥泰生物,3
688607,康众医疗,3
688608,恒玄科技,3
688609,九联科技,7
688610,埃科光电,3
688611,杭州柯林,1
688612,威迈斯,7
688613,奥精医疗,2
688615,合合信息,3
688616,西力科技,2
688617,惠泰医疗,1
688618,三旺通信,2
688619,罗普特,7
688620,安凯微,2
688621,阳光诺和,3
688622,禾信仪器,4
688623,双元科技,3
688625,呈和科技,2
688626,翔宇医疗,2
688627,精智达,2
688628,优利德,2
688629,华丰科技,7
688630,芯碁微装,1
688631,莱斯信息,7
688633,星球石墨,2
688636,智明达,7
688638,誉辰智能,0
688639,华恒生物,4
688648,中邮科技,2
688651,盛邦安全,3
688652,京仪装备,3
688653,康希通信,3
688656,浩欧博,2
688657,浩辰软件,3
688658,悦康药业,2
688659,元琛科技,7
688660,电气风电,0
688661,和林微纳,2
688663,新风光,7
688665,四方光电,2
688667,菱电电控,2
688668,鼎通科技,2
688669,聚石化学,4
688670,金迪克,2
688671,碧兴物联,2
688676,金盘科技,7
688677,海泰新光,3
688678,福立旺,4
688679,通源环境,7
688680,海优新材,7
688681,科汇股份,7
688682,霍莱沃,2
688683,莱尔科技,2
688685,迈信林,1
688686,奥普特,2
688687,凯因科技,2
688689,银河微电,2
688690,纳微科技,1
688691,灿芯股份,3
688692,达梦数据,3
688693,锴威特,2
688695,中创股份,3
688696,极米科技,3
688697,纽威数控,7
688698,伟创电气,2
688699,明微电子,2
688700,东威科技,1
688701,卓锦股份,7
688702,盛科通信,3
688707,振华新材,4
688709,成都华微,7
688710,益诺思,3
688711,宏微科技,4
688716,中研股份,3
688717,艾罗能源,3
688718,唯赛勃,2
688719,爱科赛博,3
688720,艾森股份,2
688721,龙图光罩,2
688722,同益中,2
688728,格科微,4
688733,壹石通,4
688737,中自科技,7
688739,成大生物,3
688766,普冉股份,3
688767,博拓生物,3
688768,容知日新,7
688772,珠海冠宇,4
688776,国光电气,3
688777,中控技术,2
688778,厦钨新能,2
688779,五矿新能,4
688786,悦安新材,1
688787,海天瑞声,1
688788,科思科技,3
688789,宏华数科,1
688793,倍轻松,1
688798,艾为电子,2
688799,华纳药厂,2
688800,瑞可达,7
688819,天能股份,0
688981,中芯国际,4
689009,九号公司,0
830779,武汉蓝电,3
830799,艾融软件,7
830809,安达科技,4
830832,齐鲁华信,4
830839,万通液压,2
830879,基康仪器,7
830896,旺成科技,4
830946,森萱医药,3
830964,润农节水,7
830974,凯大催化,2
831010,凯添燃气,4
831039,国义招标,3
831087,秋乐种业,3
831152,昆工科技,4
831167,鑫汇科,7
831175,派诺科技,7
831195,三祥科技,4
831278,泰德股份,7
831304,迪尔化工,3
831305,海希通讯,2
831370,新安洁,7
831396,许昌智能,7
831445,龙竹科技,4
831526,凯华材料,3
831627,力王股份,7
831641,格利尔,7
831689,克莱特,7
831726,朱老六,2
831768,拾比佰,7
831832,科达自控,7
831834,三维股份,2
831855,浙江大农,3
831856,浩淼科技,7
831906,舜宇精工,4
831961,创远信科,6
832000,安徽凤凰,2
832023,田野股份,4
832089,禾昌聚合,7
832110,雷特科技,2
832145,恒合股份,3
832149,利尔达,7
832171,志晟信息,7
832175,东方碳素,0
832225,利通科技,2
832278,鹿得医疗,3
832419,路斯股份,2
832469,富恒新材,7
832491,奥迪威,2
832522,纳科诺尔,0
832566,梓橦宫,2
832651,天罡股份,2
832662,方盛股份,2
832735,德源药业,2
832786,骑士乳业,4
832802,保丽洁,2
832876,慧为智能,3
832885,星辰科技,7
832978,开特股份,7
832982,锦波生物,1
833030,立方控股,7
833075,柏星龙,2
833171,国航远洋,5
833230,欧康医药,2
833266,生物谷,4
833284,灵鸽科技,7
833346,威贸电子,3
833394,民士达,2
833427,华维设计,7
833429,康比特,3
833454,同心传动,2
833455,汇隆活塞,2
833509,同惠电子,2
833523,德瑞锂电,3
833533,骏创科技,7
833575,康乐卫士,1
833580,科创新材,2
833751,惠同新材,3
833781,瑞奇智造,7
833819,颖泰生物,4
833873,中设咨询,7
833914,远航精密,7
833943,优机股份,7
834014,特瑞斯,7
834021,流金科技,7
834033,康普化学,2
834058,华洋赛车,2
834062,科润智控,7
834261,一诺威,2
834407,驰诚股份,2
834415,恒拓开源,2
834475,三友科技,7
834599,同力股份,7
834639,晨光电缆,7
834682,球冠电缆,7
834765,美之高,3
